Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Attendance_Level,Engagement_Score,Cumulative_Score,Cumulative_Percentage,ABC_Segment,Score_Stability,XYZ_Segment,R_Score,F_Score,M_Score,R_Quartile,F_Quartile,M_Quartile,RFM_Score,RFM_Segment
20,98,Medium,Medium,No,6,80,Medium,Yes,0,Medium,Medium,Public,Positive,2,No,College,Moderate,Male,70,3.8095238095238093,High,67.4,110149,24.831542996269036,A,0.5136001065697166,Y,2.0,6.9,7.0,3,4,4,344,Champions
20,85,High,Medium,Yes,9,83,Low,Yes,3,Medium,Medium,Public,Positive,3,Yes,College,Near,Male,70,3.9523809523809526,Medium,64.7,110219,24.847323511841022,A,-0.5327008396619114,Y,1.7,6.25,7.0,3,3,4,334,Champions
18,98,Low,High,Yes,6,87,Medium,Yes,0,Medium,Medium,Public,Neutral,1,No,High School,Near,Male,70,4.578947368421052,High,69.6,110289,24.863104027413012,A,-1.169916835710288,Z,1.3,6.7,7.0,3,4,4,344,Champions
19,99,High,Medium,No,7,52,Medium,Yes,1,Medium,Medium,Public,Neutral,4,No,High School,Near,Male,70,2.6,High,56.2,110359,24.878884542985,A,-2.8722622132816493,Z,4.8,6.85,7.0,1,4,4,144,Champions
27,91,Medium,Medium,No,4,53,Medium,Yes,1,Low,Medium,Private,Positive,3,No,Postgraduate,Near,Female,70,1.8928571428571428,High,56.6,110429,24.894665058556985,A,-0.027514905050636255,X,4.7,7.25,7.0,1,4,4,144,Champions
21,91,Medium,Medium,Yes,10,78,High,Yes,2,Low,High,Public,Negative,2,No,High School,Near,Male,70,3.5454545454545454,High,64.80000000000001,110499,24.91044557412897,A,1.772251596669744,Z,2.2,6.65,7.0,3,4,4,344,Champions
22,98,Low,Medium,No,7,56,High,Yes,1,High,Medium,Private,Neutral,1,No,College,Near,Female,70,2.4347826086956523,High,58.400000000000006,110569,24.926226089700958,A,1.66125921454787,Z,4.4,7.1000000000000005,7.0,1,4,4,144,Champions
23,78,High,Low,Yes,6,93,Medium,Yes,0,Medium,High,Private,Positive,5,No,Postgraduate,Near,Male,70,3.875,Medium,67.5,110639,24.942006605272944,A,-0.45709625658627184,X,0.7,6.199999999999999,7.0,4,3,4,434,Champions
18,95,Medium,High,No,8,54,Medium,Yes,2,High,Medium,Public,Neutral,3,No,College,Moderate,Female,70,2.8421052631578947,High,55.5,110709,24.957787120844934,A,-0.6022120603617805,Y,4.6,6.55,7.0,1,3,4,134,Champions
25,74,High,High,Yes,9,88,Medium,Yes,3,Medium,High,Public,Neutral,3,Yes,High School,Near,Male,70,3.3846153846153846,Medium,64.9,110779,24.97356763641692,A,0.46877425607502377,X,1.2,6.2,7.0,4,3,4,434,Champions
28,79,High,Medium,Yes,4,82,Medium,Yes,0,Medium,Medium,Private,Positive,3,No,High School,Near,Male,70,2.8275862068965516,Medium,64.9,110849,24.989348151988906,A,-0.9983854391882915,Y,1.8,6.75,7.0,3,4,4,344,Champions
31,81,Medium,Medium,No,9,70,Low,Yes,1,Low,Medium,Public,Neutral,4,No,Postgraduate,Near,Female,70,2.1875,Medium,61.6,110919,25.005128667560893,A,0.30179189981946597,X,3.0,7.15,7.0,2,4,4,244,Champions
20,96,Low,Medium,Yes,5,92,Medium,Yes,0,Medium,Medium,Public,Neutral,3,No,College,Near,Female,70,4.380952380952381,High,71.6,110989,25.020909183132883,A,0.7660802783846903,Y,0.8,6.8,7.0,4,4,4,444,Champions
16,77,Medium,Medium,Yes,7,92,High,Yes,5,Low,High,Public,Positive,3,No,Postgraduate,Near,Female,70,5.411764705882353,Medium,64.7,111059,25.036689698704873,A,1.2269332238843076,Z,0.8,5.45,7.0,4,2,4,424,Potential Stars
25,99,Low,Medium,No,8,57,Medium,Yes,1,Medium,Low,Private,Positive,3,No,Postgraduate,Moderate,Male,70,2.1923076923076925,High,60.0,111129,25.052470214276855,A,-0.10015407647995278,X,4.3,7.45,7.0,1,4,4,144,Champions
28,70,High,Low,Yes,8,87,High,Yes,3,Low,Medium,Public,Neutral,3,No,Postgraduate,Moderate,Male,70,3.0,Medium,64.2,111199,25.068250729848845,A,-0.20367375017696587,X,1.3,6.3,7.0,3,3,4,334,Champions
22,95,Medium,Low,Yes,8,95,Medium,No,2,Low,High,Private,Neutral,4,No,High School,Near,Female,70,4.130434782608695,High,73.1,111269,25.084031245420835,A,-0.877982586756561,Y,0.5,6.95,7.0,4,4,4,444,Champions
19,85,High,High,No,6,84,Low,Yes,3,Medium,Medium,Private,Negative,3,No,Postgraduate,Near,Male,70,4.2,Medium,64.8,111339,25.099811760992818,A,-0.82688035403986,Y,1.6,6.15,7.0,3,3,4,334,Champions
27,92,Medium,Medium,No,8,94,Medium,No,1,Low,Medium,Private,Negative,4,No,College,Near,Female,70,3.357142857142857,High,73.3,111409,25.115592276564808,A,-0.22647889190152676,X,0.6,7.3,7.0,4,4,4,444,Champions
26,73,High,High,No,7,75,Low,Yes,3,Low,Medium,Public,Positive,5,No,College,Near,Male,70,2.7777777777777777,Medium,59.7,111479,25.131372792136798,A,0.3673655068161781,X,2.5,6.25,7.0,3,3,4,334,Champions
25,77,High,Medium,Yes,7,98,Low,Yes,0,High,Medium,Public,Positive,2,No,High School,Near,Male,70,3.769230769230769,Medium,69.8,111549,25.14715330770878,A,0.9135846262332494,Y,0.2,6.35,7.0,4,3,4,434,Champions
21,97,High,High,No,8,61,Low,Yes,0,Low,High,Public,Neutral,3,Yes,Postgraduate,Near,Female,70,2.772727272727273,High,59.8,111619,25.16293382328077,A,-0.8031789506803448,Y,3.9,6.949999999999999,7.0,1,4,4,144,Champions
17,92,Low,Medium,Yes,6,65,High,Yes,3,Medium,High,Public,Positive,2,No,College,Near,Male,70,3.611111111111111,High,58.699999999999996,111689,25.17871433885276,A,1.4926885689595217,Z,3.5,6.3,7.0,2,3,4,234,Champions
26,80,Medium,Medium,Yes,7,94,Medium,Yes,1,Low,Medium,Private,Positive,2,No,Postgraduate,Moderate,Male,70,3.4814814814814814,Medium,69.4,111759,25.194494854424743,A,-0.2711236010425688,X,0.6,6.6,7.0,4,3,4,434,Champions
19,99,Low,Low,No,8,79,High,Yes,3,Medium,Medium,Private,Positive,4,No,High School,Near,Male,70,3.95,High,67.0,111829,25.210275369996733,A,-0.021367294348436157,X,2.1,6.85,7.0,3,4,4,344,Champions
18,93,Medium,High,No,4,76,High,Yes,3,Low,Medium,Public,Negative,3,No,College,Near,Female,70,4.0,High,63.7,111899,25.22605588556872,A,-0.7472116791478234,Y,2.4,6.45,7.0,3,3,4,334,Champions
30,78,Medium,High,Yes,10,97,Medium,Yes,1,Low,Low,Private,Positive,2,No,High School,Far,Male,70,3.129032258064516,Medium,71.2,111969,25.241836401140706,A,-2.4242402602729416,Z,0.3,6.9,7.0,4,4,4,444,Champions
26,79,Medium,High,No,6,88,Medium,Yes,1,Low,High,Public,Positive,3,Yes,College,Near,Male,70,3.259259259259259,Medium,66.7,112039,25.257616916712696,A,0.8840453963610497,Y,1.2,6.550000000000001,7.0,4,3,4,434,Champions
18,83,High,Medium,No,5,80,High,Yes,1,High,High,Public,Positive,2,No,College,Near,Male,70,4.2105263157894735,Medium,62.3,112109,25.273397432284682,A,0.7368438970924334,Y,2.0,5.95,7.0,3,2,4,324,Potential Stars
28,76,Low,Medium,Yes,8,66,Medium,Yes,5,High,Low,Public,Positive,4,No,College,Moderate,Male,70,2.2758620689655173,Medium,57.60000000000001,112179,25.28917794785667,A,-0.2813275571182134,X,3.4,6.6,7.0,2,3,4,234,Champions
28,78,High,Medium,No,9,73,High,Yes,2,Medium,Medium,Public,Neutral,4,No,College,Moderate,Female,70,2.5172413793103448,Medium,61.0,112249,25.304958463428655,A,0.06699071722487192,X,2.7,6.699999999999999,7.0,2,4,4,244,Champions
21,88,High,Medium,Yes,6,91,Low,Yes,0,Low,Medium,Private,Neutral,4,No,Postgraduate,Moderate,Female,70,4.136363636363637,Medium,69.1,112319,25.32073897900064,A,0.5159392177040995,Y,0.9,6.5,7.0,4,3,4,434,Champions
22,88,Medium,Medium,No,7,72,Low,Yes,4,High,Medium,Public,Negative,2,No,Postgraduate,Near,Male,70,3.130434782608696,Medium,61.8,112389,25.336519494572627,A,-1.5625458568865427,Z,2.8,6.6000000000000005,7.0,2,4,4,244,Champions
25,86,Medium,Medium,Yes,9,97,Low,Yes,1,High,Medium,Private,Neutral,3,No,High School,Moderate,Male,70,3.730769230769231,Medium,72.1,112459,25.352300010144617,A,-0.5290526773462948,Y,0.3,6.8,7.0,4,4,4,444,Champions
12,98,Low,High,Yes,6,87,Medium,Yes,2,Low,Medium,Private,Neutral,3,No,Postgraduate,Near,Female,70,6.6923076923076925,High,67.80000000000001,112529,25.368080525716604,A,0.7942646796218271,Y,1.3,6.1000000000000005,7.0,3,3,4,334,Champions
30,74,Medium,High,No,8,94,Low,Yes,0,Medium,Medium,Public,Positive,3,No,High School,Near,Male,70,3.032258064516129,Medium,68.8,112599,25.38386104128859,A,-1.2542894231692494,Z,0.6,6.7,7.0,4,4,4,444,Champions
19,99,Medium,Low,Yes,7,87,Low,Yes,1,Medium,Medium,Public,Positive,4,No,High School,Moderate,Female,70,4.35,High,70.2,112669,25.39964155686058,A,0.2935579321666293,X,1.3,6.85,7.0,3,4,4,344,Champions
23,91,Medium,High,Yes,10,62,Low,Yes,1,Medium,High,Private,Negative,3,No,College,Near,Male,70,2.5833333333333335,High,59.0,112739,25.415422072432563,A,-1.356581804623405,Z,3.8,6.85,7.0,1,4,4,144,Champions
20,99,Low,Medium,Yes,7,97,Medium,Yes,2,Low,Medium,Public,Neutral,0,No,High School,Near,Male,70,4.619047619047619,High,74.5,112809,25.431202588004552,A,0.46642998243352635,X,0.3,6.95,7.0,4,4,4,444,Champions
23,91,Low,High,Yes,9,67,Low,Yes,2,Low,Medium,Public,Neutral,4,No,High School,Near,Female,70,2.7916666666666665,High,61.0,112879,25.446983103576542,A,-0.03564148229748357,X,3.3,6.85,7.0,2,4,4,244,Champions
17,97,High,Medium,Yes,9,63,Medium,Yes,2,Low,Medium,Public,Positive,2,No,High School,Near,Male,70,3.5,High,59.4,112949,25.462763619148525,A,-1.6151318159055095,Z,3.7,6.55,7.0,2,3,4,234,Champions
14,94,Medium,Medium,No,9,83,High,Yes,2,Low,High,Public,Positive,3,No,Postgraduate,Moderate,Male,70,5.533333333333333,High,65.6,113019,25.478544134720515,A,1.1647393544571714,Z,1.7,6.1,7.0,3,3,4,334,Champions
20,95,Medium,Medium,No,6,65,High,Yes,2,Low,Medium,Public,Neutral,3,No,College,Near,Female,70,3.0952380952380953,High,60.5,113089,25.494324650292505,A,-0.7345915767980492,Y,3.5,6.75,7.0,2,4,4,244,Champions
20,94,Medium,High,Yes,8,89,Low,Yes,0,Medium,Medium,Public,Positive,4,Yes,High School,Moderate,Female,70,4.238095238095238,High,69.80000000000001,113159,25.510105165864488,A,-0.810252437014381,Y,1.1,6.7,7.0,4,4,4,444,Champions
27,83,Medium,Low,No,5,91,Medium,Yes,3,Low,Medium,Public,Neutral,2,No,Postgraduate,Near,Male,70,3.25,Medium,69.4,113229,25.525885681436478,A,0.20056919723094285,X,0.9,6.8500000000000005,7.0,4,4,4,444,Champions
28,81,High,Medium,Yes,8,73,Low,Yes,0,Medium,High,Public,Negative,3,No,Postgraduate,Near,Male,70,2.5172413793103448,Medium,61.900000000000006,113299,25.541666197008468,A,1.1486373494287152,Z,2.7,6.85,7.0,2,4,4,244,Champions
26,80,Medium,Low,Yes,6,66,Medium,Yes,2,High,Medium,Public,Neutral,4,No,Postgraduate,Near,Male,70,2.4444444444444446,Medium,58.2,113369,25.55744671258045,A,-1.015821818978397,Z,3.4,6.6,7.0,2,3,4,234,Champions
27,81,High,High,Yes,6,70,Medium,Yes,0,Low,Medium,Public,Positive,5,No,High School,Far,Female,70,2.5,Medium,60.4,113439,25.57322722815244,A,0.06167984984797165,X,3.0,6.75,7.0,2,4,4,244,Champions
17,100,Medium,High,Yes,5,71,Low,Yes,2,Low,Medium,Public,Neutral,4,No,High School,Near,Male,70,3.9444444444444446,High,63.5,113509,25.58900774372443,A,0.42881650033057295,X,2.9,6.7,7.0,2,4,4,244,Champions
34,64,Medium,Medium,Yes,5,82,Medium,Yes,2,Medium,High,Private,Positive,2,No,High School,Near,Female,70,2.342857142857143,Low,62.2,113579,25.604788259296413,A,0.6931056072631441,Y,1.8,6.6,7.0,3,3,4,334,Champions
25,99,Low,Medium,No,8,69,Medium,No,1,Low,High,Public,Positive,3,No,Postgraduate,Moderate,Male,70,2.6538461538461537,High,64.80000000000001,113649,25.620568774868403,A,0.1764415552772252,X,3.1,7.45,7.0,2,4,4,244,Champions
29,83,Medium,Low,Yes,6,77,High,Yes,1,Medium,Medium,Public,Neutral,4,No,High School,Near,Male,70,2.566666666666667,Medium,64.39999999999999,113719,25.636349290440393,A,-0.3670278390833223,X,2.3,7.050000000000001,7.0,3,4,4,344,Champions
24,92,Medium,Medium,No,5,69,Medium,Yes,2,Medium,Medium,Private,Negative,4,No,High School,Near,Female,70,2.76,High,62.4,113789,25.652129806012375,A,-0.8275902206487197,Y,3.1,7.0,7.0,2,4,4,244,Champions
16,94,High,High,Yes,9,76,Medium,Yes,0,Low,High,Public,Neutral,2,No,High School,Near,Male,70,4.470588235294118,High,63.400000000000006,113859,25.667910321584365,A,0.08614388304637476,X,2.4,6.300000000000001,7.0,3,3,4,334,Champions
33,61,Medium,Medium,No,7,99,High,Yes,2,Medium,High,Public,Neutral,3,No,College,Near,Female,70,2.911764705882353,Low,67.80000000000001,113929,25.68369083715635,A,-1.072139011985607,Z,0.1,6.35,7.0,4,3,4,434,Champions
27,92,Low,Medium,Yes,7,83,Low,Yes,2,Low,Medium,Public,Positive,4,Yes,College,Moderate,Female,70,2.9642857142857144,High,68.9,113999,25.699471352728338,A,-2.9213504834946074,Z,1.7,7.3,7.0,3,4,4,344,Champions
20,89,Low,Medium,Yes,8,85,Medium,Yes,2,Medium,High,Public,Positive,1,No,Postgraduate,Near,Female,70,4.0476190476190474,Medium,66.7,114069,25.715251868300328,A,0.4365598041576678,X,1.5,6.45,7.0,3,3,4,334,Champions
19,97,High,High,No,5,78,Low,Yes,0,Medium,Low,Private,Negative,3,No,College,Moderate,Male,70,3.9,High,66.0,114139,25.731032383872314,A,0.9039348410861953,Y,2.2,6.75,7.0,3,4,4,344,Champions
27,90,Medium,Low,No,8,67,Medium,Yes,2,Medium,Medium,Public,Negative,3,No,Postgraduate,Near,Male,70,2.392857142857143,High,61.900000000000006,114209,25.7468128994443,A,-2.3629324355418384,Z,3.3,7.2,7.0,2,4,4,244,Champions
28,70,High,High,Yes,8,97,Medium,Yes,5,Low,Low,Public,Negative,5,Yes,High School,Near,Male,70,3.3448275862068964,Medium,68.2,114279,25.762593415016287,A,-1.0097307047099375,Z,0.3,6.3,7.0,4,3,4,434,Champions
18,93,Medium,High,Yes,5,85,Medium,Yes,0,Low,Medium,Public,Positive,3,No,High School,Near,Male,70,4.473684210526316,High,67.3,114349,25.778373930588277,A,0.6191542610051978,Y,1.5,6.45,7.0,3,3,4,334,Champions
20,94,Low,Medium,Yes,6,96,Medium,Yes,2,Medium,Medium,Private,Negative,3,No,College,Near,Male,70,4.571428571428571,High,72.60000000000001,114419,25.79415444616026,A,2.0574954697116987,Z,0.4,6.7,7.0,4,4,4,444,Champions
20,90,Medium,Medium,Yes,7,58,High,Yes,1,High,High,Private,Neutral,4,No,High School,Near,Male,70,2.761904761904762,High,56.2,114489,25.80993496173225,A,0.020793707675407894,X,4.2,6.5,7.0,1,3,4,134,Champions
18,99,Medium,Medium,Yes,7,86,Medium,No,1,High,Medium,Public,Neutral,4,No,High School,Moderate,Female,70,4.526315789473684,High,69.5,114559,25.82571547730424,A,-0.7280029412291344,Y,1.4,6.75,7.0,3,4,4,344,Champions
34,65,High,Medium,Yes,7,84,High,Yes,0,Medium,Medium,Public,Positive,2,No,High School,Moderate,Male,70,2.4,Low,63.3,114629,25.841495992876222,A,-0.18289644110484016,X,1.6,6.65,7.0,3,4,4,344,Champions
31,84,Medium,High,No,7,71,Low,Yes,4,Low,Medium,Public,Negative,4,No,High School,Far,Male,70,2.21875,Medium,62.900000000000006,114699,25.857276508448212,A,1.3748764191481848,Z,2.9,7.300000000000001,7.0,2,4,4,244,Champions
25,88,High,High,Yes,9,58,Low,Yes,0,Low,Medium,Public,Negative,4,No,Postgraduate,Near,Male,70,2.230769230769231,Medium,57.1,114769,25.873057024020202,A,-0.6459641791245353,Y,4.2,6.9,7.0,1,4,4,144,Champions
24,93,Medium,Medium,Yes,7,76,High,Yes,2,Low,Medium,Public,Neutral,1,Yes,High School,Near,Male,70,3.04,High,65.5,114839,25.888837539592185,A,-0.7991920066502536,Y,2.4,7.050000000000001,7.0,3,4,4,344,Champions
24,85,High,Low,Yes,9,89,Medium,Yes,1,Low,Medium,Public,Positive,2,No,Postgraduate,Moderate,Male,70,3.56,Medium,68.30000000000001,114909,25.904618055164175,A,-0.4827435221820324,X,1.1,6.65,7.0,4,4,4,444,Champions
20,95,Medium,Medium,Yes,8,99,Low,No,1,Low,Medium,Private,Neutral,3,No,College,Near,Female,70,4.714285714285714,High,74.1,114979,25.920398570736157,A,-0.9533286082587124,Y,0.1,6.75,7.0,4,4,4,444,Champions
27,83,Medium,Medium,Yes,8,66,Medium,Yes,3,Medium,Medium,Public,Positive,4,No,College,Far,Female,70,2.357142857142857,Medium,59.400000000000006,115049,25.936179086308147,A,0.12267031599479553,X,3.4,6.8500000000000005,7.0,2,4,4,244,Champions
29,96,Low,Low,No,4,89,Medium,Yes,2,Low,High,Public,Neutral,2,No,High School,Far,Female,70,2.966666666666667,High,73.1,115119,25.951959601880137,A,1.6246784584695606,Z,1.1,7.699999999999999,7.0,4,4,4,444,Champions
17,94,Medium,Medium,Yes,7,75,Medium,Yes,1,Low,High,Public,Positive,3,No,Postgraduate,Moderate,Male,70,4.166666666666667,High,63.3,115189,25.96774011745212,A,0.3230792731160291,X,2.5,6.4,7.0,3,3,4,334,Champions
21,87,Medium,High,No,7,100,Low,Yes,1,Low,Medium,Public,Positive,3,No,High School,Near,Male,70,4.545454545454546,Medium,72.4,115259,25.98352063302411,A,-0.2523535021262876,X,0.0,6.449999999999999,7.0,4,3,4,434,Champions
33,74,Medium,Medium,No,9,64,Medium,Yes,2,Medium,Medium,Private,Neutral,4,No,Postgraduate,Near,Female,70,1.8823529411764706,Medium,57.7,115329,25.9993011485961,A,-0.2918112689155441,X,3.6,7.0,7.0,2,4,4,244,Champions
30,98,Low,Low,Yes,5,51,High,Yes,0,Low,High,Public,Negative,2,No,College,Near,Male,70,1.6451612903225807,High,58.8,115399,26.015081664168083,A,-1.563190808696657,Z,4.9,7.9,7.0,1,4,4,144,Champions
25,84,Medium,Medium,Yes,7,83,High,Yes,1,Low,Medium,Public,Positive,3,No,High School,Moderate,Male,70,3.1923076923076925,Medium,65.9,115469,26.030862179740073,A,0.883109777147159,Y,1.7,6.7,7.0,3,4,4,344,Champions
18,91,Low,Medium,No,7,95,Medium,Yes,2,Low,High,Public,Positive,2,No,Postgraduate,Near,Male,70,5.0,High,70.7,115539,26.046642695312062,A,-0.07783719701280203,X,0.5,6.35,7.0,4,3,4,434,Champions
28,81,Medium,High,No,6,96,Medium,Yes,0,Medium,Medium,Public,Neutral,2,No,High School,Near,Male,70,3.310344827586207,Medium,71.10000000000001,115609,26.062423210884045,A,-0.18047991359062565,X,0.4,6.85,7.0,4,4,4,444,Champions
14,97,Medium,Medium,Yes,7,75,High,Yes,1,Medium,Medium,Public,Positive,4,No,College,Near,Female,70,5.0,High,63.3,115679,26.078203726456035,A,3.193107567844861,Z,2.5,6.25,7.0,3,3,4,334,Champions
22,76,High,Medium,Yes,6,84,High,Yes,2,Medium,High,Public,Neutral,3,No,High School,Near,Male,70,3.652173913043478,Medium,63.0,115749,26.09398424202802,A,0.29875290836568624,X,1.6,6.0,7.0,3,2,4,324,Potential Stars
12,99,High,High,Yes,6,80,Medium,No,0,High,Medium,Public,Positive,3,No,High School,Moderate,Male,70,6.153846153846154,High,65.3,115819,26.109764757600008,A,-0.7517910500951843,Y,2.0,6.15,7.0,3,3,4,334,Champions
21,82,Medium,High,No,7,95,High,Yes,1,High,Medium,Public,Negative,3,No,High School,Near,Male,70,4.318181818181818,Medium,68.9,115889,26.125545273171998,A,-0.4263575962055433,X,0.5,6.199999999999999,7.0,4,3,4,434,Champions
9,90,High,High,Yes,7,79,Low,Yes,4,High,High,Public,Positive,4,No,High School,Near,Male,70,7.9,High,61.3,115959,26.141325788743984,A,1.1484457091967548,Z,2.1,5.4,7.0,3,1,4,314,Potential Stars
16,91,High,Medium,Yes,6,72,High,Yes,0,High,High,Public,Negative,2,No,Postgraduate,Near,Female,70,4.235294117647059,High,60.900000000000006,116029,26.15710630431597,A,0.11327041053776446,X,2.8,6.15,7.0,2,3,4,234,Champions
30,94,Medium,Low,No,5,52,Low,No,3,High,Medium,Private,Neutral,2,No,Postgraduate,Moderate,Female,70,1.6774193548387097,High,58.0,116099,26.172886819887957,A,-1.4382779783173667,Z,4.8,7.7,7.0,1,4,4,144,Champions
19,92,Medium,Medium,Yes,6,65,Medium,Yes,3,Medium,High,Public,Neutral,4,No,College,Near,Female,70,3.25,High,59.3,116169,26.188667335459947,A,0.9192289345752035,Y,3.5,6.5,7.0,2,3,4,234,Champions
23,91,Medium,Low,Yes,6,71,Medium,Yes,5,Low,High,Public,Neutral,3,No,High School,Moderate,Female,70,2.9583333333333335,High,62.60000000000001,116239,26.20444785103193,A,-0.668144085538994,Y,2.9,6.85,7.0,2,4,4,244,Champions
24,90,Medium,Medium,No,8,65,Medium,Yes,4,Low,Medium,Public,Neutral,4,No,High School,Moderate,Male,70,2.6,High,60.2,116309,26.22022836660392,A,1.8732977762175456,Z,3.5,6.9,7.0,2,4,4,244,Champions
24,79,High,Medium,No,7,81,High,Yes,0,High,Medium,Public,Positive,2,No,High School,Moderate,Male,69,3.24,Medium,63.3,116378,26.235783446239164,A,1.0800480657146485,Z,1.9,6.35,6.9,3,3,3,333,Champions
25,82,Medium,Medium,No,8,96,Medium,Yes,1,Low,Medium,Private,Positive,2,No,High School,Moderate,Female,69,3.6923076923076925,Medium,70.5,116447,26.251338525874406,A,-0.4473218956587512,X,0.4,6.6,6.9,4,3,3,433,Champions
26,74,Medium,Medium,No,5,86,Low,Yes,2,Low,High,Public,Positive,4,No,College,Near,Female,69,3.185185185185185,Medium,64.4,116516,26.266893605509654,A,1.281016361735113,Z,1.4,6.300000000000001,6.9,3,3,3,333,Champions
19,74,High,High,Yes,6,96,Medium,Yes,2,High,Medium,Public,Neutral,3,No,College,Near,Male,69,4.8,Medium,66.30000000000001,116585,26.2824486851449,A,0.0678555105274033,X,0.4,5.6,6.9,4,2,3,423,Potential Stars
25,72,Low,Low,Yes,6,78,Low,Yes,8,Medium,High,Public,Positive,4,No,High School,Near,Male,69,3.0,Medium,60.3,116654,26.29800376478014,A,0.8527736751222195,Y,2.2,6.1,6.9,3,3,3,333,Champions
28,78,Medium,High,Yes,4,84,Medium,Yes,2,Low,Low,Public,Negative,3,No,College,Far,Female,69,2.896551724137931,Medium,65.4,116723,26.313558844415386,A,0.48473281729447476,X,1.6,6.699999999999999,6.9,3,4,3,343,Champions
26,77,Low,Medium,Yes,7,71,High,Yes,3,High,Medium,Public,Neutral,3,No,High School,Near,Female,69,2.6296296296296298,Medium,59.3,116792,26.329113924050635,A,-0.8463566549908735,Y,2.9,6.45,6.9,2,3,3,233,Champions
23,66,Medium,High,Yes,7,93,High,Yes,1,High,High,Public,Positive,1,No,High School,Near,Female,69,3.875,Low,63.900000000000006,116861,26.344669003685876,A,-0.643549832317462,Y,0.7,5.6,6.9,4,2,3,423,Potential Stars
26,80,Medium,Medium,Yes,8,93,Medium,Yes,2,Low,Low,Public,Neutral,1,No,Postgraduate,Moderate,Male,69,3.4444444444444446,Medium,69.0,116930,26.36022408332112,A,1.0299608175811612,Z,0.7,6.6,6.9,4,3,3,433,Champions
19,84,Medium,High,Yes,8,87,Low,Yes,2,Low,High,Public,Positive,3,No,High School,Moderate,Female,69,4.35,Medium,65.7,116999,26.375779162956363,A,-0.33477533210654087,X,1.3,6.1,6.9,3,3,3,333,Champions
23,75,High,High,Yes,6,93,Medium,No,2,Medium,Low,Public,Neutral,3,No,Postgraduate,Moderate,Female,69,3.875,Medium,66.6,117068,26.39133424259161,A,-0.4036484632419967,X,0.7,6.05,6.9,4,3,3,433,Champions
21,87,Low,High,Yes,5,78,High,Yes,1,Low,Medium,Private,Positive,2,No,High School,Near,Female,69,3.5454545454545454,Medium,63.6,117137,26.406889322226856,A,-0.955122579349353,Y,2.2,6.449999999999999,6.9,3,3,3,333,Champions
10,97,High,High,No,4,83,Low,Yes,1,Low,High,Public,Neutral,2,No,Postgraduate,Near,Male,69,7.545454545454546,High,65.3,117206,26.4224444018621,A,0.42359906559346105,X,1.7,5.85,6.9,3,2,3,323,Potential Stars
